3.846584 6.376564 4.521224
1.439820 4.130778 2.470325
4.067666 0.174566 7.175968
5.737212 8.129471 5.826822
4.467425 4.773614 9.951649
0.587232 0.742604 6.407663
5.972798 2.226024 2.197878
6.302432 9.235126 7.379385
4.628522 4.385618 8.505865
9.526623 9.489108 8.990861
7.670136 3.335692 5.367425
2.191360 4.775512 9.498203
4.661686 8.843178 9.672770
1.837654 4.580390 7.802239
7.664476 9.047815 2.575854
7.616124 9.635047 3.318458
4.023787 5.607845 5.544482
6.221666 1.910277 4.779609
3.601051 6.538799 9.165227
2.106915 6.065422 8.654335
1.097777 3.735559 1.990027
6.465202 5.926919 6.765540
5.963406 0.588605 5.608718
5.636174 2.426258 0.189108
3.438414 0.090734 9.236923
6.014267 7.706859 8.871970
9.332726 1.730646 4.479815
4.877207 7.952313 6.390092
9.656816 1.553364 2.928891
8.822042 3.660280 8.994313
7.476377 4.758057 2.729871
9.466405 1.223258 8.656790
6.231945 7.186663 9.245395
1.840662 2.822838 1.671654
2.029770 6.261251 1.762388
1.266692 2.275519 9.469247
0.138663 1.608244 1.199893
4.618478 6.485452 9.152205
1.008570 6.142267 0.705570
3.937461 4.964310 4.365849
2.931774 2.440687 9.123905
5.661645 1.907092 0.347164
4.318435 8.139037 7.533827
3.563830 9.979698 0.356664
5.235484 2.009469 6.617916
6.997871 3.276161 8.893435
6.467118 3.414824 0.501679
7.667012 8.033302 6.987130
6.819217 9.041871 3.129397
7.524787 2.979332 8.093707
1.890636 5.911106 0.534394
1.014542 1.572751 2.441486
1.361705 5.891186 0.580523
8.895532 9.455016 0.560222
9.252196 4.690500 2.569691
5.870112 1.688372 5.845852
4.763546 8.155490 9.260675
5.265226 5.822501 7.293977
2.252356 2.641719 6.335849
5.381753 0.166506 9.315181
3.475460 2.057142 5.226287
4.009853 3.071683 6.799037
6.451340 4.433389 2.690223
7.031863 3.328921 2.145240
7.592084 2.581117 6.835740
0.161775 8.451229 8.524112
6.007627 3.214775 6.679602
5.268302 8.480001 2.502103
2.562279 0.732357 5.143822
8.898127 6.114109 5.310328
8.213308 9.589569 7.367470
3.439595 3.599422 0.439153
0.238632 0.050762 4.872542
2.928856 7.082624 8.201462
5.074096 4.674709 0.782579
1.909835 4.836483 9.233808
0.433947 0.844110 2.448583
7.113548 6.112411 0.928584
9.615652 8.674690 1.660941
4.759473 7.572818 7.775050
0.069801 5.786126 7.364619
7.437271 9.225720 0.964041
7.876424 9.464352 1.014803
2.748965 2.393208 8.097427
0.950428 7.467303 2.772136
1.733006 9.377138 7.608620
0.966814 9.811086 8.452730
3.415397 6.924634 4.565142
4.343981 6.540287 3.239832
6.004922 1.299760 0.812650
3.779972 1.369561 6.598776
1.144590 8.806831 5.824496
2.108632 6.683255 5.288848
3.123435 9.432221 7.682056
1.220863 0.382648 5.149360
3.992999 2.115655 4.526498
1.601619 3.082469 4.337584
0.054349 6.497865 1.262219
4.619491 0.841846 7.802505
7.859323 6.846768 9.102265
8.671973 0.626740 0.471826
5.270749 1.771330 9.278658
1.095246 3.879961 5.961914
6.384094 7.003396 5.394134
4.066151 8.224258 5.776783
9.215509 2.217257 7.892437
3.742008 3.818877 0.974906
8.079593 3.873225 7.472772
9.341811 8.492716 8.314618
7.144317 6.352039 5.161386
6.246582 5.024013 5.788126
6.718408 0.294762 7.559455
5.997066 1.390008 1.439416
1.958979 7.774103 8.442813
7.353113 1.840253 6.667071
3.129895 1.055763 8.884329
1.022333 4.797771 2.703205
1.997238 2.877364 6.576430
9.470010 2.219175 5.069147
7.784627 9.363492 1.421186
2.946013 5.610074 6.445199
8.734138 2.328481 6.739961
6.293593 8.325546 8.129969
7.733009 0.284525 5.904071
6.175822 7.637639 7.744324
2.842893 0.767534 8.800087
1.727221 1.789866 3.597858
4.430427 3.787105 6.475223
1.006857 3.257115 8.694398
6.076003 1.041742 8.057890
7.497189 3.987755 3.667964
3.942387 2.721893 5.996444
0.682348 9.015486 4.321991
8.812317 6.748496 4.606516
4.716388 2.924317 2.244155
2.460712 5.767210 3.011689
1.260799 7.494431 4.801555
4.858658 1.924858 8.588659
1.333880 2.931715 1.845774
0.028278 9.007718 2.887516
8.086167 6.504907 6.875271
1.754131 0.447295 9.597164
7.750576 1.129643 8.612650
2.072567 9.941960 5.361146
6.679083 4.658348 8.285463
8.923238 7.119060 4.052673
1.934927 8.379859 1.547105
6.736482 3.238516 3.471963
5.325141 4.572397 6.403678
7.170916 4.600675 5.411396
0.058432 2.686842 1.916303
6.933703 4.440973 2.363598
6.530867 2.191549 3.493241
5.143517 4.264116 3.435200
0.504663 0.943199 8.093548
8.790126 9.866437 5.212608
2.842799 1.801363 3.592467
4.389904 8.537845 6.830983
7.861867 3.862987 1.403380
4.265545 1.033902 6.004055
9.676941 1.092334 8.690897
1.593244 8.026037 3.131870
3.956842 4.556904 5.323419
7.450083 9.700421 9.587535
0.885283 0.205084 0.530733
8.978831 8.995210 0.397170
4.191439 1.838009 2.198534
7.783906 6.227913 0.736379
4.614889 4.089780 4.599365
6.018269 8.355326 5.633267
2.022323 8.032267 6.725602
0.713220 9.625511 4.751639
3.845090 3.582353 9.308542
9.168509 1.032436 9.008964
8.756043 1.917719 9.214047
9.286777 0.896550 8.209256
9.683947 5.087989 0.047265
1.882481 2.871895 6.275178
2.618859 7.486784 0.364959
7.218225 3.505053 8.720284
2.851492 5.527376 6.752551
9.577094 6.240596 6.378062
4.328732 0.085686 9.960415
3.637275 9.254195 0.992851
2.646238 8.010239 2.910570
1.860285 7.297016 3.807120
0.069542 6.980963 8.895109
0.116807 8.863443 1.767003
6.391985 1.482303 9.253787
6.756944 8.700527 2.758840
5.477228 1.552019 8.286216
2.229780 1.129112 4.526812
8.607842 5.457844 4.612498
8.568257 9.095119 3.866693
9.561109 1.741357 1.876932
2.471679 3.601643 9.173947
6.278799 3.671185 6.154910
5.173907 3.787992 5.018353
6.940911 0.179977 6.500656
6.194697 6.936921 5.201183
8.953537 2.414149 6.753201
7.239753 4.643929 7.882314
1.766564 3.251771 3.340158
6.379062 1.820029 2.435277
0.245755 1.381137 4.176634
2.122687 3.852816 7.778277
1.296634 0.131615 1.449462
7.451544 5.305522 5.237453
2.469898 2.246433 5.417430
8.970553 8.441130 2.354351
4.171736 7.394667 4.768500
0.924937 4.634420 9.412429
8.807251 6.400985 2.664200
2.147408 2.780046 4.484229
4.582685 3.025801 5.865366
8.759319 5.148488 9.718182
6.537597 6.445122 9.849796
7.987059 3.896666 5.155318
3.224512 6.366563 7.401751
8.641943 5.337117 5.842881
0.996293 9.508853 3.237548
5.764794 0.433790 7.871969
5.177222 9.241041 4.272953
7.841422 1.388450 7.052999
2.325651 5.971135 0.078801
8.191016 4.730455 5.227289
7.909198 1.268052 1.672411
7.758994 9.255111 5.569077
2.914313 2.479623 1.935641
0.316064 1.121566 7.272758
6.158944 2.117859 6.781610
9.396493 7.882652 7.215400
7.268462 3.059875 6.456441
1.541414 0.901297 7.844891
8.594414 3.226948 3.816025
8.673215 1.417964 8.546480
3.900504 9.327162 9.814532
5.572915 7.086156 9.069644
1.141992 0.000469 1.549267
3.077632 0.316532 2.670832
0.350389 6.475477 4.788691
7.131999 5.871970 2.671344
4.347400 3.140432 5.731218
0.803840 4.681846 6.632516
8.648731 3.276260 9.859463
2.464756 1.949475 1.277427
1.011237 5.849979 0.604589
0.825770 1.422893 7.690745
9.895412 2.564885 7.691214
1.444680 5.642517 8.007746
4.115512 5.992907 4.483223
8.904203 3.124906 0.355193
1.575547 7.472306 3.495625
7.306766 8.276146 8.177470
3.939281 6.924877 1.453731
3.798744 9.389633 3.403206
5.076171 0.400871 9.253185
5.680760 1.226640 0.676078
3.371505 1.122054 3.240963
1.062719 2.566733 8.883481
9.070464 6.682245 4.876388
3.553687 5.586448 8.001294
3.908880 7.161994 5.473599
7.404505 4.468760 3.749745
5.581975 8.408041 0.674623
7.035707 2.206785 0.064256
0.438913 7.282957 0.465127
9.692098 2.963717 1.691767
0.368176 6.335221 2.813821
3.609139 7.397940 5.380554
2.492620 6.468405 2.062799
7.369008 0.022092 7.649246
5.370302 3.930973 4.811241
0.843902 1.335478 9.280002
4.593647 6.917453 7.688043
5.268270 3.953160 9.894828
5.332526 4.392073 7.177785
5.797653 4.084171 0.141502
7.489419 4.452347 6.476723
0.303240 8.061486 3.874663
5.683794 0.554106 0.343068
7.746593 7.923114 0.365160
5.395839 3.293417 4.296133
0.207081 4.137319 5.631611
9.487082 8.730966 2.549064
7.175124 3.999236 6.502224
7.069952 9.331761 0.894297
4.247737 5.129414 4.978468
4.389239 2.618834 9.430815
0.865962 2.922074 7.492300
4.740625 8.605868 8.046407
5.083694 6.352461 5.969522
5.448854 1.748300 9.262938
9.744987 1.955381 3.400256
5.376597 1.442463 2.131222
7.925662 8.617587 6.130457
4.427886 5.687540 5.462219
5.322184 9.935277 0.591633
0.300651 4.324516 3.210467
9.731465 5.190478 6.132541
7.223766 9.931104 4.738409
5.270173 5.014797 1.090870
1.239695 0.463652 2.839170
0.502633 0.208639 4.794551
3.902889 5.585237 6.237013
6.034111 3.510899 4.854601
2.164569 7.938785 0.542140
7.626787 3.260968 0.477418
8.218421 3.561620 4.801934
1.428888 3.293085 9.992412
7.561429 0.516851 9.923515
2.299838 5.787024 4.938313
3.390708 7.026720 5.401965
6.229878 7.529352 5.610604
1.024429 1.432241 1.195841


83.982338 39.429615 78.277580
79.821320 91.134361 19.753923
33.501930 76.762039 27.763430
55.369144 47.707428 62.852943
36.469315 51.321873 95.180443
91.594955 63.542297 71.703842
14.141215 60.559444 1.647962
24.271353 13.727472 80.342308
15.582043 39.803398 12.917993
10.883203 99.838768 21.820696
51.269569 83.873985 61.244228
29.589100 63.705273 52.386379
49.335381 97.229935 29.245638
77.111481 52.648895 76.964325
40.006519 89.101097 28.324024
35.242359 80.752449 91.872383
6.981469 94.889183 52.578442
8.610156 19.200773 66.210670
88.964485 34.873898 6.426327
2.031590 45.506390 6.307693
23.830929 97.035477 90.197762
85.045341 26.662718 53.959003
37.503326 75.976952 51.228516
66.713982 53.114395 3.937256
43.753235 93.156456 93.056404
72.052185 28.437313 73.820671
63.977283 35.391388 68.767471
16.598633 43.986641 87.954338
82.859970 33.018970 22.886391
89.291801 35.031895 68.649834
95.606972 58.852047 65.724541
85.840210 43.947281 92.360779
39.835510 81.441666 68.391792
91.048210 48.225189 21.578934
94.997177 91.988686 14.768585
88.071533 64.083000 43.186207
61.943764 28.107882 78.548622
30.657677 44.564163 22.553440
18.722725 27.568296 55.525597
41.631145 16.961058 90.625717
10.297459 12.578422 49.335503
76.033798 98.455383 93.483742
68.412834 38.291389 74.932281
36.700310 29.295567 23.136049
58.324123 24.402035 15.221873
73.181297 12.560072 79.308983
16.399416 74.411911 7.455377
94.965752 5.261305 52.138092
17.617157 23.987206 79.703125
73.249107 65.638504 96.711563
5.567742 3.905131 9.195312
6.776161 8.890352 6.505095
9.191445 4.620923 5.135827
0.586597 4.071088 2.628220
6.943230 5.007646 2.643006
6.203293 1.893418 5.884044
1.689418 7.453648 5.343948
5.895511 6.798689 4.953949
3.722548 6.241034 7.209553
6.608201 0.099006 3.271857
9.294136 5.575026 5.360812
5.491368 4.627424 9.247552
6.974754 2.848691 6.400014
1.320410 5.245818 3.730757
4.429471 6.155834 10.522243
3.930356 3.723981 2.213986
3.290535 5.006486 2.677358
5.051989 3.036294 2.237925
3.686704 4.238929 10.203338
2.996048 5.114188 7.054007
2.988526 9.373716 6.514142
5.665479 4.602488 6.563096
4.403563 6.134985 9.345641
3.187764 9.633765 4.804232
5.754710 0.371297 5.488486
5.939831 4.513993 8.652086
5.355113 4.740929 -0.894205
4.050506 5.252496 1.867527
5.312851 9.589859 5.990892
6.387414 2.632303 7.530521
3.533382 3.990273 9.051104
4.851506 3.559000 7.146017
2.791615 9.855088 6.393463
0.410789 1.433326 3.287971
7.854162 9.968958 5.548499
3.502203 3.291811 5.297618
3.461238 5.601832 0.655705
3.035100 3.846415 6.725729
5.079135 10.119328 5.365452
0.182940 5.552441 6.932611
9.839272 4.499871 6.710899
5.672075 4.491578 7.170345
1.019289 7.680714 7.364298
4.950662 4.276322 5.560204
0.356469 5.735635 6.650215
4.931381 0.432787 3.601909
3.172215 3.915524 6.641847
2.924110 5.772622 1.883880
3.333731 3.152246 5.218516
8.349766 1.305304 4.955022
7.640067 2.690063 2.737743
-1.116927 5.059875 4.109081
7.396986 5.926908 3.573389
5.544518 3.659309 0.356823
6.036936 4.605698 8.312111
5.388847 3.818918 7.517703
3.769704 3.293810 -0.086916
1.626923 8.203656 6.428995
8.441735 8.789051 7.474423
5.693544 4.800160 -1.384291
1.687697 4.664833 3.268542
-0.923210 3.525188 7.255594
6.662436 1.491519 2.836090
5.116567 6.977623 8.363413
9.378984 6.331854 5.048436
6.887484 4.515364 8.652349
5.535880 -1.793212 6.507695
8.973473 1.920490 3.345101
6.170006 7.520729 0.870699
5.981977 3.188603 8.415306
3.685804 5.488478 0.408687
6.039449 6.060060 7.123826
2.360783 5.199518 0.451127
4.065397 2.551651 6.071512
6.893242 11.057213 4.992175
2.571547 6.964942 8.426068
1.589884 5.157254 8.109508
4.919033 -1.092485 5.052498
7.083073 3.728733 1.848918
7.080739 7.002583 5.909517
7.967643 2.370787 1.529850
4.123853 5.034905 7.810306
5.084002 1.004045 4.469956
5.271151 11.680678 7.067562
3.510529 4.266099 5.356283
6.205300 6.000516 1.149911
4.610391 9.635864 6.134058
4.637397 2.317654 4.290709
5.202307 3.697963 8.317343
6.040234 2.526280 5.492797
5.360600 5.712608 3.460875
7.587162 3.983658 2.100317
9.278016 -0.079071 4.165536
10.462277 4.631376 5.349390
4.869556 1.906883 4.334098
9.033628 9.831911 5.584252
9.877728 1.960679 4.102282
1.648726 9.555421 5.977068
6.258016 4.958374 7.089114
5.681337 4.741892 8.206162
4.330268 10.037289 6.290623
7.066563 6.270127 2.631037
10.964626 3.334530 5.325438
1.394861 4.398104 4.053540
0.534360 7.330996 4.770199
9.498739 4.189700 3.775708
3.109749 2.824994 8.408536
7.236817 4.311474 2.731275
1.717038 4.811373 5.234386
7.626905 7.344241 6.200438
11.036032 3.019975 5.559131
5.004223 7.308804 6.486310
8.068436 6.502991 3.981925
2.523795 8.250789 6.075376
3.037138 -0.304342 5.208248
4.617769 2.095814 4.718419
9.878058 3.583647 3.788098
6.181213 1.397025 6.635935
6.916425 1.902108 0.275723
5.120021 2.587622 -0.101561
5.961994 0.873807 5.259359
-2.825754 5.914902 5.930102
1.885756 4.303140 4.606772
4.400579 5.398689 -1.703178
0.734801 3.734825 3.452332
2.744855 2.809304 1.748101
1.961086 4.513367 4.858588
5.723347 5.073570 9.175389
3.052732 2.429925 4.248580
3.235115 4.945041 4.922594
3.194623 2.582252 7.778634
5.966303 5.942829 8.850358
1.169199 2.630586 0.452949
4.854149 10.305456 8.220310
4.999801 11.015635 4.661639
6.679162 3.602724 10.284258
7.022583 4.532027 6.324465
6.644346 11.250206 6.194194
3.706611 -1.226055 6.061689
5.522323 3.886765 -1.454293
7.019061 7.063671 6.511302
4.098413 5.371012 6.329131
4.167488 -1.086760 4.296722
5.958874 3.456027 0.660056
3.977145 3.496747 4.847401
0.049155 8.428722 7.105520
6.368584 3.084303 -1.094642
4.629732 2.626134 1.088051
8.989815 4.685589 5.367739
1.924986 1.757148 4.819201
3.309585 0.185482 3.774256
7.155781 4.856251 6.026888
3.020525 9.243197 7.688473
7.654692 3.548877 -1.331874
8.199476 2.161141 0.093990
8.244838 4.373679 7.214445
1.501663 3.074193 2.434360
3.396138 11.597671 6.628603
5.806632 4.317346 9.961883
5.846648 8.981534 3.067521
3.287100 1.618495 1.469315
1.629618 7.715100 5.182889
4.013959 0.200813 5.175846
2.138232 7.002425 5.593027
1.660897 3.423048 2.699505
0.925558 4.153710 8.247789
1.799620 5.768513 4.536424
2.523959 2.920518 1.389066
6.853233 4.885969 7.505092
6.405545 5.119809 6.259828
6.741937 5.774941 1.198778
7.560287 4.234245 6.443595
5.472422 4.572232 -0.445785
8.320013 4.146933 6.635983
8.210970 5.920913 10.729668
7.178691 8.152176 0.156779
5.702765 4.768707 10.223878
6.751845 0.314046 2.701795
4.525231 3.028268 6.372410
5.346180 8.821011 3.902713
3.467237 5.318581 -0.900074
4.353376 4.796349 9.303621
1.666705 2.387174 4.612456
4.884064 0.699850 3.527485
1.184856 6.876079 2.117128
3.453267 5.274942 8.255884
6.741146 4.861112 5.731291
6.818895 5.396580 7.449324
2.773733 3.347649 6.192119
-0.085660 4.797212 6.805655
3.316504 10.669084 7.890672
6.079239 1.835610 0.638930
4.931912 3.750826 1.827333
9.199549 5.933432 4.966511
3.738857 9.269737 1.943987
6.926929 8.284057 8.652134
6.945841 6.187171 2.894185
5.473426 5.601748 6.778138
3.514941 6.589265 8.036615
-0.286171 7.745414 3.935863
6.442841 4.187758 4.892388
5.676081 5.791921 2.735527
7.265453 1.483911 6.967236
5.915619 10.262006 5.629065
-0.540181 1.822268 5.303539
3.560399 1.496220 5.485860
5.397553 4.500863 9.841239
7.238048 7.041676 5.360775
8.352026 0.811537 1.339337
6.239709 4.445908 9.657287
7.131363 3.192280 -0.372533
8.212340 6.033608 5.236360
5.196503 6.286866 9.224872
1.494404 4.807372 5.499164
4.803405 2.276586 2.168231
9.836024 3.591044 5.769792
6.009172 2.652773 7.261472
4.525814 1.800237 5.919610
7.473501 7.862817 4.106195
9.312387 4.087424 7.110794
6.908307 2.387507 4.772445
5.812716 3.885566 4.760559
8.321581 1.878338 10.046354
5.625971 3.637664 8.781636
3.057456 7.849914 8.411659
7.854344 10.404298 3.625799
8.474977 2.522054 3.948691
10.720205 3.356303 5.356520
7.428413 0.318509 4.702905
5.443878 8.009319 4.815158
5.663026 7.905220 8.662853
8.936204 4.243596 6.252373
8.848872 4.903008 4.875454
6.295285 9.267008 4.981797
1.913712 4.226189 2.482963
4.391417 5.586923 5.418113
3.882600 6.041268 -1.688319
9.465311 4.257137 6.341325
1.958797 0.420996 6.869671
6.254860 -1.962322 7.091355
0.987780 4.786377 5.194229
5.007683 4.241096 8.515853
-1.640329 4.486774 2.769040
2.527032 4.131341 5.198620
-0.460332 2.135074 7.355563
3.652148 3.269330 5.684185
2.868958 10.190418 4.984787
2.750473 8.579039 7.188828
8.433167 1.758308 2.285109
0.697386 10.335810 5.577076
6.544288 7.438685 2.839776
8.135546 4.089858 5.799999
9.564938 5.072029 4.587917
0.450139 6.409405 5.269445
3.862048 1.650716 4.750595
10.442780 5.271075 4.202803
-0.543122 6.841624 6.311984
3.725608 0.142942 3.502947
1.777332 9.078491 7.328061
2.612545 2.122468 4.124407
6.764367 7.801543 3.827786
7.140679 6.116238 6.862100
6.399117 3.834950 4.122102
9.861760 3.642776 3.256070
2.078284 8.536489 3.921752
1.499934 5.689922 7.109752
6.873808 6.474950 6.974844
7.210652 2.815938 4.335328
0.675166 1.896093 6.529237
6.128675 4.818308 7.395269
6.771253 6.129536 6.407852
9.672371 3.100938 4.212344
5.874691 6.368641 2.472202
7.317341 5.172300 7.206243
7.580441 3.855658 4.727620
0.723207 2.249354 4.029518
5.009328 6.817108 3.174113
4.192176 8.129343 3.427335
5.685126 0.886374 5.216933
2.388069 3.459398 -0.054108
0.811732 2.328828 6.798592
6.801820 3.320749 5.253094
4.187483 6.744895 7.296198
5.493514 4.750936 3.759651
1.796478 4.134008 7.127311
8.425237 4.140439 5.726650
2.790246 5.578501 7.838038
3.915383 8.692602 6.419259
6.048569 4.716498 9.401388
8.066620 7.046024 4.058677
2.847303 2.717418 5.049202
6.140513 6.830032 7.112768
5.608228 -1.899513 4.660185
1.571679 3.732903 8.503138
5.789243 12.220016 6.707328
1.316685 5.899090 4.630334
7.123190 1.119270 5.988111
8.915717 7.234731 6.758919
5.175015 2.111570 4.229294
5.422632 5.338105 7.151937
2.710839 4.996266 6.890343
6.728787 7.576673 7.247683
2.985607 7.111331 9.400856
7.187286 6.083404 9.550619
3.534648 -1.468297 6.513856
9.008558 1.634376 3.845233
6.707372 2.259197 4.358582
5.410635 3.672711 -1.527442
3.737441 6.923103 2.339970
3.565183 3.856896 1.032467
2.914434 7.923894 7.448630
3.848845 5.192852 5.719284
9.795882 5.073110 5.487278
4.081078 5.118032 8.988903
2.435359 5.130169 -0.735624
9.632130 5.548765 4.223414
-0.677964 2.698284 4.097052
5.574036 7.244405 1.630734
3.874803 2.915423 6.624687
4.482967 1.319836 6.010580
7.052472 3.437927 4.851367
7.261724 3.894337 3.898056
7.218597 4.592464 5.797925
2.103178 6.928050 0.346769
4.448789 1.898524 4.555625
2.693479 7.263531 4.219664
6.429929 8.733022 6.326442
-0.531969 3.828556 8.843981
2.038165 2.922528 4.121330
2.820272 6.269842 6.603048
7.312479 4.652751 0.167855
4.691223 5.722456 5.739531
5.455215 5.920937 7.708045
3.549727 10.320078 6.727283
2.878536 0.928163 8.029998
-0.458594 6.312826 6.441481
0.513171 3.165967 1.625457
7.407619 4.592865 6.757162
2.785494 8.085469 5.432316
9.321297 5.079472 5.680120
8.193304 5.089479 4.884746
4.196673 7.106497 4.598257
1.246559 2.243577 6.605771
8.404823 7.255689 7.836279
2.101733 4.557744 4.209643
4.118592 -0.872729 9.255421
9.763050 3.852444 1.369061
0.369100 4.533550 6.043413
7.639624 4.832899 7.122499
5.372804 7.075269 7.241406
2.838652 4.534564 2.128780
3.105875 5.491753 -0.379872
-0.941090 7.162337 6.777850
7.264131 2.657036 3.447287
-0.187922 3.545825 3.362083
5.314784 1.789820 5.094184
3.666514 10.995494 5.092443
5.210942 0.005463 5.473172
1.267236 9.459447 5.285430
2.606640 5.220743 9.718630
-0.755190 5.152576 6.762875
2.276958 8.209953 6.690615
3.100157 1.348660 5.479439
5.443470 5.671697 6.238244
8.812521 5.810770 5.709500
3.383762 9.406026 3.222726
1.407270 3.551437 6.772311
-0.491737 7.433122 4.873368
5.038564 8.498185 5.024324
-1.100787 6.368800 6.813479
4.405233 6.090947 4.379963
6.487636 2.574415 1.920583
4.566483 3.527145 1.151256
4.772897 7.233126 4.603290
5.346437 9.024961 6.772026
9.987469 5.012299 4.502140
2.417689 3.408055 6.579239
6.580500 6.595059 7.824800
10.315705 3.443896 5.289425
3.362579 4.410062 0.814150
